,track_id,track_name,artist_name,album_name,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6732,73V9n9Izq8fgLyLONRt9ux,Corcovado - Hide & Seek Remix Edit,Ray Knox,Corcovado,2010-12-03,216000,0,0.673,0.77,5,-4.566,0,0.0966,0.0049,0.000473,0.4,0.353,128.033
6733,5pYngSQa1LIT2WZ14sTKKD,Send Me Your Love - KDrew Remix,Taryn Manning,Send Me Your Love (KDrew Remix) - Single,2012-10-02,294857,20,0.356,0.86,7,-3.427,0,0.0904,0.00143,0.0,0.13,0.212,139.719
6734,4x0cvchv700bFYi04xWOBM,One Two Fuck You - Radio Version,Kastenholt & Dee,One Two Fuck You,2012-12-20,203400,15,0.52,0.846,6,-3.644,0,0.0801,0.000256,0.745,0.224,0.533,125.896
6735,2dW75Ek9GwDY2wUehAKtmm,Lights & Thunder (feat. Krewella),"Gareth Emery, Krewella",Drive,2015-01-23,280240,0,0.539,0.92,5,-4.592,0,0.04,0.00381,0.0136,0.603,0.223,128.025
6736,3GIQskEleKR5ZmbA3d9YhA,Rewind - Mikkas Remix,"Emma Hewitt, Mikkas",Rewind,2012-12-17,215624,23,0.626,0.97,10,-5.912,0,0.116,0.000454,0.791,0.107,0.182,127.984
6737,5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,"Tove Lo, Hippie Sabotage",Queen Of The Clouds,2014-09-24,258386,64,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01
6739,3m4vB0q02q4xvBenENEkLw,No Heroes (feat. Luciana),"Firebeatz, KSHMR, Luciana",No Heroes (feat. Luciana),2014-09-05,245002,43,0.725,0.877,11,-4.09,0,0.0451,0.00365,0.181,0.0594,0.411,127.992
6740,31PftdxJNu2feLJsvxAwxP,Sky High - Tiësto Edit,Firebeatz,Sky High (Tiësto Edit),2015-08-17,157480,9,0.432,0.817,4,-6.817,0,0.066,0.00619,0.891,0.865,0.227,128.002
6741,4XoixmemUvnf5ooowJ62kc,Night of Your Life (feat. Jennifer Hudson),"David Guetta, Jennifer Hudson",Nothing but the Beat (Ultimate Edition),2012-12-07,221973,39,0.739,0.705,10,-5.797,0,0.0414,0.01,0.0,0.25,0.349,128.026
6744,1HNw0UDRME6a7Mo19R2hsq,Burn (Let Your Mind Go) [feat. Luciana] - Radio Edit,"KSHMR, DallasK, Luciana",Burn (Let Your Mind Go) [feat. Luciana],2014-11-27,174261,36,0.626,0.925,7,-5.254,0,0.27,0.000797,0.599,0.348,0.137,127.991
6745,4XbKnFbpL5wExfdgYoC3jM,Hey! - Radio Edit,"Showtek, Bassjackers",Hey!,2012-12-31,187844,7,0.54,0.81,5,-7.912,0,0.258,0.000256,0.725,0.314,0.042,129.981
6746,52eW7W6gGQ82xG8UV7UMgt,Pyramids (feat. Sanjin) - Radio Mix,"DVBBS, Dropgun, Sanjin",Pyramids (feat. Sanjin),2014-12-08,196874,32,0.6,0.965,10,-0.959,1,0.067,0.000269,0.00206,0.0859,0.22,128.162
6747,7G5GELyfqBS74W2P6SFE6K,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Extended Remix,"Lana Del Rey, Cedric Gervais, Carlos Cid",Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Extended Remix),2014-01-01,412327,23,0.635,0.892,1,-6.368,0,0.053,0.0424,0.00282,0.0503,0.116,126.0
6748,4gZcorMw9xTt0mmc3a7moY,Resurrection - Axwell's Recut Radio Edit,Michael Calfan,Resurrection,2012-02-06,168880,33,0.673,0.948,7,-2.473,1,0.0361,0.0376,0.836,0.154,0.607,128.061
6750,6zB8W4lVlHH64J0zfd6KnA,Make It Bun Dem - Alvin Risk Remix,"Skrillex, Damian Marley, Alvin Risk",Make It Bun Dem After Hours EP,2012-08-28,238352,24,0.638,0.959,11,-3.999,0,0.268,0.0019,0.00229,0.389,0.63,130.034
6754,0AQlQOvoFhRJLPC1KwbKB7,Find Tomorrow (Ocarina) (feat. Wolfpack & Katy B) - Radio Edit,"Dimitri Vegas, Like Mike, Wolfpack, Katy B",Find Tomorrow (Ocarina),2014-02-14,188466,42,0.665,0.853,0,-4.851,0,0.0331,0.055,0.00169,0.277,0.384,129.946
6755,5CAY3oN4o9X4BStzY2uojo,Amnesia (feat. Timbaland & Brasco) - Club Mix,"Ian Carey, Rosette, Timbaland, Brasco",Amnesia (feat. Timbaland & Brasco),2012-01-23,286875,6,0.853,0.866,3,-5.384,0,0.046,0.0205,0.00511,0.0384,0.89,128.018
6756,2oOl9Bgonjhm0jbdB2Wct0,Five Hours (Don't Hold Me Back) [Extended Vocal Mix],"Deorro, DyCy",Five Hours (feat. DyCy) [Don't Hold Me Back],2014-08-22,324047,10,0.843,0.816,5,-5.845,0,0.143,0.0276,0.0919,0.104,0.494,127.967
6757,4VySpxhRGy32u5zPCprzDn,Too Close,Alex Clare,The Lateness Of The Hour,2011-01-01,256613,56,0.588,0.694,11,-4.278,0,0.0387,0.00948,0.0,0.113,0.271,126.027
6758,0XUvhSzizkEtPgBr1BZ2an,Braveheart,Neon Jungle,Welcome to the Jungle (Deluxe),2014-08-26,224200,42,0.703,0.73,5,-3.595,0,0.106,0.189,1.48e-05,0.211,0.589,128.017
6759,2EpH3tZ8rdBd8JnSDRswFg,To Myself - Daniele Mondello & Express Viviana Remix,"XDREAM, Shock:Force",To Myself,2011-03-21,381303,2,0.656,0.865,7,-5.484,1,0.0948,6.67e-05,0.00107,0.0834,0.0799,149.986
6760,0hOgJqZQt7gUTKjNDGGEHM,Karate,"R3HAB, KSHMR",Karate,2015-01-12,210000,0,0.626,0.961,5,-3.587,1,0.0687,0.000407,0.0024,0.685,0.668,128.009
6761,2z63cZD5Qf0gn5oV63sucP,Louder - Radio Edit,"Dimitri Vegas & Like Mike, VINAI",Louder,2015-02-13,153784,32,0.568,0.992,1,-2.687,1,0.273,0.000465,0.00827,0.213,0.0998,128.033
6762,6KUyWWP7El9TZqzrDwdO9s,Blast Off - Radio Edit,"David Guetta, Kaz James",Blast Off EP,2014-06-30,187931,10,0.656,0.993,4,-1.702,1,0.18,0.00255,2.49e-06,0.197,0.128,127.938
6763,4U0L6bJyJtnobDknfcg8yt,Guilt - Nero VIP Mix,NERO,Guilt,2011-01-01,294857,11,0.276,0.889,10,-3.217,0,0.0618,0.000424,0.0,0.0758,0.278,140.15
6764,0Xo4GBfnoUrBozjpOF2l3D,#SELFIE - Botnek Remix,"The Chainsmokers, Botnek",#SELFIE (The Remixes),2014-06-17,216306,31,0.747,0.932,1,-2.298,1,0.146,0.00529,0.866,0.35,0.151,128.022
6765,63bR379dNknfAws2hBBsq7,Surface,Aero Chord,Surface,2014-04-23,254117,52,0.573,0.735,2,-4.132,1,0.0428,0.0445,0.865,0.187,0.246,170.007
6766,1PMDLdv55sc7Y4pQlI33fr,Crossing Lights - Original Mix,Giuseppe Ottaviani,Crossing Lights,2015-10-26,390421,9,0.674,0.926,4,-7.544,0,0.0814,0.00045,0.856,0.0509,0.0319,135.996
6768,1JI77eVbrOtdHOsLK4G1Mq,Sun Goes Down (feat. MAGIC! & Sonny Wilson),"David Guetta, Showtek, MAGIC!, Sonny Wilson",Listen,2014-11-10,211866,49,0.652,0.922,0,-3.267,1,0.068,0.01,0.0189,0.366,0.695,127.997
6769,7FFNrnCsYaE0xpITg7sTSc,"Roar - From ""Monsters University""/Soundtrack Version","Axwell, Sebastian Ingrosso","Roar (from ""Monsters University"")",2013-01-01,175040,34,0.776,0.695,0,-7.236,1,0.0561,0.000127,0.00622,0.236,0.624,125.001
6770,2V9Mn7vwMbqpHqtV5QdK3V,Rest Of My Life - Nicky Romero Remix,"Ludacris, USHER, David Guetta, Nicky Romero",Rest Of My Life (Remixes),2013-01-01,317106,11,0.686,0.772,2,-4.038,1,0.12,0.0121,1.57e-05,0.406,0.44,128.019
6771,4op20RFl28JzkTQp62BNnj,Wet (Snoop Dogg vs. David Guetta) [Remix],"Snoop Dogg, David Guetta",Wet (Snoop Dogg vs. David Guetta) [Remix],2011-12-31,195453,0,0.811,0.758,7,-5.638,1,0.0277,0.078,0.00019,0.0768,0.736,130.028
6772,61UQzeiIluhpzpMdY4ag3q,My Love (feat. Jess Glynne),"Route 94, Jess Glynne",My Love (feat. Jess Glynne),2014-02-28,259934,3,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976
6773,7AIqdBhjX28yoLdM2jX5T1,Try It Out - Try Harder Mix,"Skrillex, Alvin Risk",Try It Out,2013-10-14,286285,38,0.612,0.954,0,-1.985,1,0.302,0.00198,0.0,0.759,0.211,139.994
6774,6uyCoc0AZTSq3R4kt2VgpE,Schizophrenic,"Nicky Romero, Mitch Crown",Schizophrenic,2011,195731,0,0.769,0.749,0,-5.762,0,0.0555,0.101,0.0,0.135,0.728,128.001
6775,5w7PZAikBbv7Ltgm7Su9DF,Just Some Loops - Radio Edit,"Martin Garrix, TV Noise",Just Some Loops,2013-06-14,159843,1,0.675,0.75,7,-6.966,1,0.179,0.000322,0.691,0.101,0.245,128.023
6776,1DkETKf1HkXwPDqdGaMThr,EDM Trend Machine,Knife Party,Abandon Ship,2014-10-27,305013,27,0.627,0.959,9,-3.474,0,0.0419,0.00106,0.336,0.326,0.162,124.017
6777,0Gc1AVYqYOR522Nvz68dsT,The Hum,"Dimitri Vegas & Like Mike, Ummet Ozcan",The Hum,2015-05-04,211000,47,0.728,0.947,11,-3.103,0,0.0458,0.208,0.815,0.367,0.209,130.007
6778,6FqH28raIkXVlcHDUvlEzA,This Is Dirty - Original Mix,"DVBBS, MOTi",This Is Dirty,2014-04-28,295781,0,0.456,0.905,7,-1.405,0,0.0737,0.000263,0.899,0.0954,0.084,128.078
6779,0uyW7SMJmYX9yc1jbClLsa,Legend - Radio Edit,VINAI,Legend,2015-05-04,187500,0,0.275,0.995,7,-1.38,1,0.0627,0.163,0.11,0.242,0.125,127.962
6780,53ctqsJg0nAwVTuH2jHVZu,Wave Your Hands,"Bassjackers, Thomas Newson",Wave Your Hands,2015-03-02,247514,0,0.692,0.968,1,-3.606,1,0.0458,0.00115,0.766,0.0732,0.415,127.957
6781,7KC9bnTvAbU3gJTBej0qP3,Gold Skies (feat. Aleesia) - Radio Edit,"Sander van Doorn, Martin Garrix, DVBBS, Aleesia",Gold Skies (feat. Aleesia) [Radio Edit],2014-06-16,235327,36,0.476,0.771,9,-5.846,0,0.0412,0.0294,0.0136,0.553,0.164,128.018
6782,3eLJlX7Qe2KPNxYEBCIx9G,Five Hours (Don't Hold Me Back) [feat. Glance] - Original Vocal Mix,Deorro,Five Hours (Don't Hold Me Back) [Original Vocal Mix] [feat. DyCy],2014-08-01,194368,0,0.78,0.901,5,-3.291,0,0.134,0.0303,0.107,0.14,0.248,127.994
6783,05ityhGhHQfqRzJnjP0U3G,Epic - Radio Edit,"Sandro Silva, Quintino",Epic,2011-12-06,172265,39,0.536,0.771,4,-2.028,0,0.309,0.322,0.901,0.0653,0.133,128.087
6784,11ZJb66Ag7gjTmLBKF8ZuZ,Right on Time,"Skrillex, 12th Planet, Kill The Noise",Bangarang EP,2011-12-27,245053,40,0.633,0.926,11,-4.749,0,0.0971,0.0106,0.54,0.133,0.511,140.037
6785,7MZQuwt46u1msooeewfQ88,Delilah - Galantis Remix / Edit,"Florence + The Machine, Galantis",Delilah (Galantis Remix / Edit),2015-11-27,222458,30,0.58,0.885,9,-3.369,0,0.0698,0.0798,0.00329,0.249,0.319,127.907
6786,4oJlQHvcgGMcnPdEsDVqNq,Catch - Radio Edit,Will Sparks,Catch (Radio Edit),2014-02-14,176240,22,0.532,0.659,1,-4.198,0,0.437,0.00505,0.287,0.307,0.586,127.339
6787,1ZtsTuaUy7QOJvBjtjEHXH,In My Mind (feat. Georgi Kay),"Ivan Gough, Feenixpawl, Georgi Kay",In My Mind (feat. Georgi Kay),2012-05-22,442497,0,0.639,0.828,7,-6.472,0,0.118,0.0104,0.608,0.435,0.068,127.983
6788,1LV5G400jD3Ytvyv6Dlkym,Right In,Skrillex,Bangarang EP,2011-12-27,180400,46,0.636,0.802,2,-2.168,1,0.167,0.00631,4.14e-05,0.059,0.335,139.815
6789,1Hin2DTHCqkG0BRpcbu4tY,We Run The Night,"Havana Brown, Pitbull",Flashing Lights,2013-01-01,228188,38,0.709,0.806,9,-5.639,0,0.157,0.0117,8.76e-06,0.493,0.748,127.013
6791,2KxRauNqahX7034OR2oAG6,Toy Story,David Guetta,Nothing but the Beat (Ultimate Edition),2012-12-07,225226,28,0.559,0.904,1,-3.934,1,0.0595,0.0566,0.00175,0.26,0.359,130.012
6792,27NcpbThIN3STNcodE5hkv,I Enter,"Secondcity, Tyler Rowe",dirtybird BBQ,2014-02-25,282048,0,0.829,0.727,10,-9.199,0,0.0563,0.000499,0.852,0.0352,0.738,123.002
6793,0OvK0gHZfgJnIP1zopELq0,Breathe - Original Mix,Borgeous,Breathe,2014-09-08,314923,0,0.598,0.917,0,-4.63,1,0.102,0.00171,0.664,0.186,0.198,128.013
6794,5PLoILeMa1AfGk7rykOtJf,Raise Your Hands - Radio Edit,Ummet Ozcan,Raise Your Hands,2014-04-28,191249,0,0.711,0.958,4,-3.47,1,0.0443,0.00595,0.792,0.168,0.231,127.997
6795,7jG7BbtYIrFUMdXDdHPiXu,Invincible (feat. Ruby Prophet) - Vocal Mix,"Firebeatz, DubVision, Ruby Prophet",Invincible (feat. Ruby Prophet),2015-05-22,256874,15,0.655,0.894,7,-4.116,0,0.0394,0.00967,0.00417,0.339,0.212,128.035
6796,5pDfgpBhw7pSXKIleLqzW3,Guest List - Radio Edit,"Alvaro, JETFIRE",Guest List,2015-04-13,182240,0,0.703,0.983,9,-2.527,1,0.114,0.00293,0.0451,0.224,0.256,128.012
6798,2IIsHLTxEStVW8g0PgGd5Z,Bigfoot (Radio Edit),W&W,Bigfoot - EP,2014-03-17,175312,0,0.612,0.926,5,-3.952,0,0.0546,0.00131,0.577,0.238,0.145,127.959
6799,3Doc0i6JsXK3N1DhhYvmmV,Weekends!!! (feat. Sirah),"Skrillex, Sirah",Scary Monsters and Nice Sprites (Deluxe Tour Edition),2010-12-21,285407,32,0.813,0.902,9,-4.635,1,0.0502,0.00167,0.0101,0.337,0.743,120.006
6800,0sMcFt4YIxlTyUbNOxwy51,Crush On You - KillSonik Remix,"NERO, Joe Erskine, Luca Gulotta",Crush On You EP,2011-01-01,294857,8,0.568,0.705,1,-5.961,1,0.0429,0.000109,0.0389,0.108,0.116,139.97
6801,3FUZpoj9VV0sgc8RqbS3xQ,Kyoto (feat. Sirah),"Skrillex, Sirah",Bangarang EP,2011-12-27,200786,57,0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.219,174.974
6802,2aVOa3OuWe30qU6oAX5Huw,Deal With It,Kill The Noise,Kill Kill Kill EP,2011-11-22,216955,16,0.674,0.962,8,-5.315,1,0.138,0.000124,0.291,0.0888,0.593,130.051
6803,1GRHSRRjIf5wrVMfH1qMo0,The Tempest - Extended Mix,"EDX, Leventina",The Tempest,2013-11-29,408867,0,0.773,0.749,3,-3.483,0,0.0893,0.0231,0.00124,0.0518,0.326,128.022
6804,6Wa91A73jvBLLm4BC1oRAJ,Crush On You - Knife Party Remix,"NERO, Rob Swire, Gareth McGrillen",Crush On You EP,2011-01-01,266510,22,0.443,0.886,10,-5.323,0,0.0391,4.32e-05,0.403,0.127,0.353,174.058
6806,4xr1Azj8mCbz6u8CITf8ef,One,Swedish House Mafia,One (Your Name),2010-07-23,351453,43,0.887,0.731,2,-5.331,1,0.0769,0.00422,0.899,0.0603,0.212,125.025
6809,0OMds9VuIlMusNnBt4vgMQ,Just Some Loops - Original Mix,"Martin Garrix, TV Noise",Spinnin' Records ADE 2013 (Amsterdam Dance Event 2013),2013-10-05,303759,0,0.814,0.813,7,-6.344,1,0.147,0.00022,0.893,0.371,0.223,128.012
6811,1ShWHEgisDGPl9G3g85ANu,Breakn' a Sweat,"Skrillex, The Doors",Bangarang EP,2011-12-27,301986,53,0.596,0.921,11,-2.5,0,0.074,0.0049,0.00019,0.536,0.232,139.969
6812,2ri2SrIquHGch5oXNu4oFv,Narcissistic Cannibal (feat. Skrillex & Kill the Noise) - The Juggernaut Remix [The Juggernaut Remix],"Korn, Kill The Noise, Skrillex",Narcissistic Cannibal (feat. Skrillex & Kill the Noise) [The Remixes],2012-02-17,213316,17,0.395,0.865,7,-5.213,1,0.0407,0.000282,0.0673,0.209,0.122,174.932
6813,2ubASba6NgYemqJtHZkeAJ,Save The World - Knife Party Remix,"Swedish House Mafia, Knife Party",Save The World (The Remixes),2011-05-13,313238,28,0.721,0.951,9,-4.796,0,0.1,0.00142,0.156,0.127,0.51,124.99
6814,6phWVUn5CCTCRBepIKnf6D,Try It Out (with Alvin Risk) - Neon Mix,"Skrillex, Alvin Risk",Recess,2014-03-14,229213,52,0.423,0.943,0,-2.808,1,0.498,0.0227,0.0,0.0798,0.165,139.48
6815,2x6hopxvQkOzZTBdEMyUO2,Metropolis,"David Guetta, Nicky Romero",Nothing but the Beat (Ultimate Edition),2012-12-07,330013,33,0.691,0.982,2,-2.894,1,0.13,0.00301,0.195,0.244,0.364,128.03
6816,4szmbw2i8VP7hphF06zNKG,Still Getting It,"Foreign Beggars, Skrillex",Never Say Die Fifty,2013-12-16,240011,0,0.592,0.955,5,-4.811,0,0.116,0.0055,0.00105,0.369,0.667,140.067
6818,3jZFiM1wSrfY5MpUEVDlx9,The Thrill,NERO,Between II Worlds,2015-09-04,210156,31,0.387,0.973,11,-3.909,1,0.147,0.00126,0.467,0.108,0.24,76.077
6819,3HXI3edwL4EiF6JBkNYZdj,Love In Motion - Skrillex's Funkt-Out Mix,"SebastiAn, Mayer Hawthorne, Skrillex",Love In Motion,2012-03-12,253714,25,0.636,0.883,11,-1.324,0,0.0644,0.0118,1.09e-05,0.245,0.267,140.056
6820,1hVOyIy37ktg8W3l2lRRXc,Flag,"Gregori Klosman, Bassjackers",Flag,2013-08-16,315117,0,0.791,0.485,0,-4.154,0,0.112,0.0082,0.918,0.118,0.373,127.988
6821,0FECNpeQ32g5M2JAvo6OEx,Won't Stop Rocking - Extended Mix,"R3HAB, Headhunterz",Won't Stop Rocking (Extended Mix),2015,247500,13,0.687,0.853,7,-3.728,0,0.068,0.00868,0.044,0.376,0.245,127.982
6822,5FVDz08KD42YuFKOqzQ5pk,Departure,NERO,Welcome Reality,2011-01-01,335506,21,0.211,0.742,6,-5.269,0,0.0932,0.000606,0.231,0.119,0.0392,86.839
6824,3viZzINXv8MYZLttrovYLK,Reaching Out - Radio Edit,NERO,Reaching Out,2011-01-01,172285,12,0.443,0.837,9,-3.555,0,0.0284,0.000928,1.28e-05,0.296,0.199,139.943
6825,3k3DZvTCSD4HKvj26dQDk8,Jump Ya Body - Dub Mix,Kill The Noise,BLVCK MVGIC EP,2012,181714,0,0.734,0.969,10,-3.564,0,0.0688,0.0372,0.194,0.0987,0.193,140.024
6826,0bAEQpV9IJQ5on41dWvyLd,Now Or Never - Original Mix,"Tritonal, Phoebe Ryan",Tritonia - Chapter 001,2014-04-21,275593,34,0.528,0.848,6,-4.242,0,0.06,0.0341,0.0217,0.284,0.235,127.975
6827,7cGbhh5gwe40k12a0PVWgF,Shotgun (feat. Rochelle) - Radio Edit,"Yellow Claw, Rochelle",Shotgun (feat. Rochelle) [Radio Edit],2014,163784,0,0.677,0.898,7,-2.66,1,0.033,0.00606,0.0239,0.216,0.249,144.89
6829,42eAjLbHDzzL6YEhpyM0IX,Me And You,NERO,Welcome Reality,2011-01-01,247520,40,0.42,0.925,0,-3.745,1,0.0381,8.53e-05,0.874,0.152,0.236,144.047
6830,4EAizscc9Hb3LehI6K0WOJ,Narcissistic Cannibal (feat. Skrillex & Kill the Noise) - J. Rabbit Remix [J. Rabbit Remix],"Korn, Kill The Noise, Skrillex",Narcissistic Cannibal (feat. Skrillex & Kill the Noise) [The Remixes],2012-02-17,294870,12,0.465,0.897,2,-3.965,1,0.0667,0.00339,0.0374,0.338,0.244,140.002
6831,1YT4DY3Xs9HdjBYa5PAwLu,Year of Summer (feat. Niels Geusebroek) - Radio Edit,"Wildstylez, Niels Geusebroek",Year Of Summer (feat. Niels Geusebroek),2013-03-04,174400,0,0.578,0.888,9,-5.573,0,0.0506,0.217,0.000583,0.294,0.378,149.883
6832,5QtTPUYOKSDIKoD6KLF0wL,Booty Bounce - Radio Edit,Tujamo,Booty Bounce,2015-07-10,199687,0,0.656,0.987,0,-2.26,1,0.0353,0.0225,0.388,0.0629,0.554,127.993
6833,46EL8QjbXyMTbElqAAaaXB,Flashing Lights,Havana Brown,Flashing Lights,2013-01-01,261028,11,0.709,0.913,9,-5.483,0,0.0458,0.00923,5.22e-06,0.162,0.789,119.977
6834,2HkgywMcVaWAH26YP1dGZf,Space Jungle - Showtek Edit,"Eva Shaw, Showtek",Space Jungle (Showtek Edit),2014-12-15,315000,0,0.367,0.988,7,-3.405,0,0.142,0.000128,0.171,0.112,0.0875,128.049
6835,2QIFSGbeyKb4CXY3cJcDBo,Deja Vu (feat. Delora) - Radio Edit,"DVBBS, Joey Dale, Delora",Deja Vu (feat. Delora),2014-10-03,226362,20,0.539,0.865,5,-3.937,0,0.0404,0.019,0.0219,0.415,0.166,127.99
6836,5vWbWdmyqkLJaOm35phvI4,Tutankhamun,"Borgeous, Dzeko & Torres",Tutankhamun,2014-12-08,203437,30,0.648,0.891,11,-3.464,0,0.0655,8.75e-05,0.497,0.105,0.183,128.002
6837,77zUxseNKv2NpFHso8OE2E,Titan,"Blasterjaxx, Badd Dimes",Titan,2014-02-17,361869,29,0.683,0.935,1,-4.63,0,0.0452,0.00314,0.791,0.0724,0.353,127.968
6838,71YIXsIFz9HtJJ3b7KfZL9,Fugue State,NERO,Welcome Reality,2011-01-01,214760,26,0.364,0.813,1,-3.868,1,0.0652,3.56e-05,0.908,0.151,0.267,123.474
6839,687RRToOFAtpqZRzmbhGtu,The Devil's Den,"Skrillex, Wolfgang Gartner",Bangarang EP,2011-12-27,292906,47,0.616,0.946,1,-2.876,1,0.0687,0.00075,0.0777,0.355,0.322,127.992
6840,5F1yeIRiR85yoL171FwdRD,Scorpions,NERO,Welcome Reality,2011-01-01,355880,26,0.339,0.902,0,-4.411,1,0.0606,0.00148,0.0684,0.174,0.0373,104.94
6841,1ivuWgxFQb2xzxVNSlB1hF,DJ Turn It Up,Yellow Claw,Amsterdam Twerk Music,2013-10-15,211776,59,0.829,0.695,1,-5.561,1,0.0473,0.000956,0.178,0.112,0.369,102.018
6842,0LlE342barOWJwL0KDmC0s,Crush On You,NERO,Welcome Reality,2011-01-01,250346,39,0.639,0.893,1,-3.462,1,0.0694,0.00345,0.0,0.177,0.187,140.188
6844,1gY5gPcqr49IIk9C8mO7n6,Bug Hunt - Noisia Remix,Skrillex,Wreck-It Ralph,2012-01-01,424653,30,0.618,0.917,5,-3.338,0,0.195,0.00598,0.131,0.324,0.317,128.009
6845,5BfleIMgLlfeqG5yqKyHz0,Rattle - Original Mix,Bingo Players,disco:wax Presents: Spinnin' Records Volume 01,2012-08-06,286906,0,0.744,0.956,7,-4.797,1,0.052,0.00161,0.85,0.339,0.542,127.996
6846,4soJPaN3etpZC72tHZztw3,Flashlight,"R3HAB, Deorro",Flashlight,2014-03-24,232500,48,0.705,0.949,10,-3.575,1,0.0454,0.0128,0.6,0.27,0.274,128.014
6848,1gOuDPsB7FWhiOMaq0mRWq,Spack Jarrow,"W&W, MOTi",Spack Jarrow,2015-09-07,187968,25,0.602,0.967,7,-3.666,0,0.105,0.0085,0.929,0.3,0.364,128.016
6849,58M1mI0eEkLDIcu3K1k083,Noise,Qulinez,disco:wax Presents: Spinnin' Records Volume 26,2013-11-01,293466,0,0.565,0.914,8,-2.195,1,0.179,0.0315,1.07e-05,0.0517,0.426,127.97
6850,5gbFQxCzVvO4XR5ZNDyUTS,Keep It Coming,"Starkillers, Nadia Ali",Keep It Coming (Remixes),2012-04-30,407346,0,0.775,0.747,7,-5.57,0,0.122,0.000354,0.000449,0.0736,0.23,128.015
6852,5FMFQhdfnyH0hlYwp3vXYD,Stars (feat. Katt Niall) - Radio Edit,"Ummet Ozcan, Katt Niall",Stars (feat. Katt Niall),2015-09-07,187504,14,0.62,0.887,4,-2.464,0,0.0444,0.105,0.000916,0.322,0.308,128.103
6853,7tp7WS8Ij3GLQKjs6Bpf5i,Drink - Lazy Jay Radio Edit,"Lil Jon, LMFAO, Lazy Jay",Drink (feat. LMFAO) [Remixes],2012-04-10,209584,0,0.722,0.942,0,-1.784,1,0.0431,0.0369,0.0,0.293,0.764,129.977
6854,5rAklqEt9uWTXfj5qvpFCC,Anywhere For You,John Martin,Anywhere For You,2014-01-01,213928,45,0.533,0.908,3,-4.075,1,0.0623,0.0294,1.36e-06,0.105,0.36,128.024
6856,3y0w2UbjjLNSNXXgOLMyUF,What Now - Firebeatz Radio Edit,"Rihanna, Firebeatz",What Now (Remixes),2013-01-01,195013,14,0.541,0.902,8,-4.102,0,0.378,0.188,0.0,0.179,0.167,128.18
6857,6z7fC23kVb8rOY1mLskZmY,Feel So Close - Nero Remix,"Calvin Harris, Nero",Feel So Close,2011-08-19,284813,32,0.415,0.818,7,-3.066,1,0.0358,0.000266,2.19e-05,0.239,0.155,139.981
6858,0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now,"Skrillex, Diplo, Justin Bieber",Purpose (Deluxe),2015-11-13,242520,0,0.432,0.741,7,-5.057,1,0.0619,0.0342,6.42e-06,0.139,0.192,139.421
6859,6KG8oTzlAjta6Ofjcaf9z1,Rock That Body - Skrillex Remix,"Black Eyed Peas, Skrillex",Invasion Of Imma Be Rocking That Body - Megamix E.P.,2010-01-01,308973,36,0.64,0.843,2,-8.049,0,0.265,0.0045,0.000185,0.499,0.279,127.958
6860,3u2ozXPEYxdGBnTdIax1AJ,Alejandro - Skrillex Remix,"Lady Gaga, Skrillex",Alejandro,2010-04-20,348853,32,0.684,0.888,11,-5.297,0,0.0747,0.00215,0.00108,0.337,0.685,127.063
6861,78kbjzM5qs80tL56OJRefz,Try It Out - Neon Mix,"Skrillex, Alvin Risk",Try It Out,2013-10-14,229213,34,0.423,0.943,0,-2.808,1,0.498,0.0227,0.0,0.0798,0.165,139.48
6862,5EWMmyErW4NEeb7EUGfume,In My Head (feat. Nervo),"David Guetta, Daddy's Groove, NERVO",Nothing but the Beat (Ultimate Edition),2012-12-07,231200,35,0.451,0.894,8,-3.378,1,0.0487,0.00131,0.000162,0.136,0.396,127.962
6863,6Imb4OdvfMlMdn8dT8COsj,Beta - Original Mix,"Hardwell, Nicky Romero",Beta,2011-11-28,350600,0,0.79,0.834,1,-5.581,0,0.221,0.00836,0.00859,0.664,0.217,125.996
6864,23BNcdu0SFDckVpOBFxvpQ,Love Me Again - Gemini Remix,"John Newman, Gemini",Love Me Again,2013-01-01,242025,31,0.539,0.824,2,-5.446,0,0.073,0.00477,0.0,0.187,0.283,128.015
6865,60puPA0pO4GOZrfvjRnhtn,Triumphant - Pulse Radio,"Mariah Carey, Josh Abraham, Oligee, U-Tern",Triumphant (The Remixes),2012-01-01,252040,9,0.673,0.792,3,-5.865,0,0.103,0.106,1.63e-06,0.123,0.571,125.996
6866,7LkG6LTvbeLRLTvPLZq2jN,Get Loose - Tiësto Remix,"Showtek, Noisecontrollers, Tiësto",Get Loose (Tiësto Remix),2013-06-28,343587,0,0.617,0.931,1,-5.206,1,0.0473,0.000368,0.877,0.0822,0.0641,130.047
